State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Is_Outlier
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-15,3849.0,4115.0,3995.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-16,3841.0,4047.0,3951.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-17,3753.0,3992.0,3867.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-18,3671.0,3859.0,3789.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-19,3779.0,3981.0,3877.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-20,3748.0,3991.0,3875.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-21,3863.0,4079.0,3929.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-22,3854.0,3967.0,3916.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-23,3776.0,4030.0,3899.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-24,3789.0,4074.0,3925.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-25,3926.0,4079.0,3988.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-26,3792.0,4014.0,3927.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-28,4034.0,4197.0,4090.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-29,4028.0,4192.0,4086.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-30,4071.0,4219.0,4154.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-05-31,4015.0,4289.0,4158.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-01,4111.0,4281.0,4230.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-02,4008.0,4216.0,4149.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-03,4051.0,4232.0,4130.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-04,3970.0,4139.0,4080.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-05,3983.0,4126.0,4039.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-06,3973.0,4172.0,4065.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-07,4082.0,4313.0,4169.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-08,4039.0,4308.0,4178.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-09,4086.0,4234.0,4154.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-10,3996.0,4249.0,4127.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-11,4018.0,4201.0,4141.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-12,4066.0,4253.0,4199.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-13,4217.0,4356.0,4269.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-14,4138.0,4369.0,4280.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-15,4077.0,4261.0,4211.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-16,4190.0,4361.0,4250.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-17,4139.0,4378.0,4234.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-18,4164.0,4310.0,4217.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-19,4117.0,4332.0,4195.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-20,4188.0,4350.0,4291.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-21,4284.0,4529.0,4379.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-22,4243.0,4458.0,4340.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-23,4183.0,4445.0,4320.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-25,4108.0,4303.0,4209.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-26,4243.0,4407.0,4332.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-27,4274.0,4426.0,4341.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-28,4276.0,4466.0,4393.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-29,4332.0,4548.0,4441.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-06-30,4514.0,4720.0,4613.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-01,4437.0,4620.0,4559.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-02,4467.0,4672.0,4524.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-03,4402.0,4604.0,4548.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-04,4370.0,4602.0,4469.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-05,4309.0,4567.0,4454.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-06,4444.0,4666.0,4525.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-07,4288.0,4531.0,4425.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-08,4301.0,4486.0,4354.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-09,4198.0,4376.0,4293.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-10,4311.0,4509.0,4373.0,False
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,2026-07-11,4226.0,4511.0,4366.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-06-22,3982.0,4124.0,4065.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-06-23,4073.0,4277.0,4179.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-06-24,4070.0,4321.0,4194.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-06-25,4002.0,4234.0,4143.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-06-26,3999.0,4183.0,4093.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-06-27,3956.0,4172.0,4064.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-06-28,4008.0,4204.0,4068.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-06-29,4086.0,4314.0,4167.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-06-30,4103.0,4279.0,4158.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-07-01,4008.0,4236.0,4143.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-07-02,4039.0,4287.0,4152.0,False
Maharashtra,Sangli,Sangli,Soybean,Yellow,FAQ,2026-07-03,4115.0,4280.0,4195.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-02,3933.0,4103.0,4020.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-03,3922.0,4101.0,3990.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-04,4004.0,4171.0,4057.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-05,3927.0,4179.0,4053.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-06,3930.0,4156.0,4073.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-07,4007.0,4158.0,4107.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-08,4022.0,4143.0,4090.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-09,3922.0,4114.0,4063.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-10,3881.0,4161.0,4022.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-11,3935.0,4167.0,4050.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-12,3835.0,4053.0,3974.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-13,3946.0,4112.0,4052.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-14,3945.0,4183.0,4071.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-15,3908.0,4031.0,3981.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-16,3831.0,4062.0,3971.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-17,3951.0,4151.0,4053.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-18,4039.0,4224.0,4142.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-19,4049.0,4179.0,4125.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-20,3974.0,4154.0,4039.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-21,3947.0,4190.0,4065.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-22,3980.0,4255.0,4124.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-23,4010.0,4204.0,4124.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-24,4052.0,4256.0,4108.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-25,3916.0,4131.0,4025.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-26,3969.0,4133.0,4022.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-27,4030.0,4244.0,4152.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-02-28,4033.0,4171.0,4105.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-01,4062.0,4284.0,4149.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-02,4016.0,4247.0,4125.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-03,4119.0,4260.0,4193.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-04,4050.0,4282.0,4198.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-05,4097.0,4289.0,4217.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-06,4140.0,4289.0,4222.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-07,4043.0,4173.0,4119.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-08,4056.0,4182.0,4115.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-09,4168.0,4339.0,4228.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-10,4189.0,4316.0,4241.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-11,4081.0,4342.0,4220.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-12,4183.0,4411.0,4293.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-13,4142.0,4364.0,4291.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-14,4195.0,4300.0,4249.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-15,4319.0,4496.0,4381.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-16,4428.0,4578.0,4481.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-17,4463.0,4695.0,4605.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-19,4580.0,4805.0,4716.0,True
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-20,4621.0,4754.0,4699.0,True
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-21,4595.0,4817.0,4725.0,True
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-22,4541.0,4814.0,4681.0,True
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-23,4531.0,4748.0,4636.0,True
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-24,4351.0,4556.0,4493.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-25,4367.0,4543.0,4459.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-26,4169.0,4335.0,4271.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-27,4162.0,4337.0,4263.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-28,4125.0,4361.0,4238.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-29,4210.0,4425.0,4328.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-30,4121.0,4334.0,4235.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-03-31,4016.0,4288.0,4151.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-01,4025.0,4218.0,4138.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-02,4075.0,4266.0,4127.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-03,4115.0,4258.0,4185.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-04,4130.0,4299.0,4232.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-05,4101.0,4238.0,4167.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-06,3968.0,4164.0,4097.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-07,3953.0,4184.0,4101.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-08,4022.0,4191.0,4084.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-09,3978.0,4172.0,4090.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-10,3995.0,4158.0,4099.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-11,4022.0,4245.0,4169.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-12,4173.0,4330.0,4225.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-13,4213.0,4358.0,4282.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-14,4221.0,4405.0,4322.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-15,4187.0,4425.0,4317.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-16,4258.0,4468.0,4385.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-17,4249.0,4425.0,4354.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-18,4302.0,4482.0,4400.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-19,4279.0,4479.0,4427.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-20,4275.0,4470.0,4395.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-21,4245.0,4440.0,4389.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-22,4251.0,4460.0,4360.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-23,4312.0,4573.0,4429.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-24,4367.0,4553.0,4499.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-25,4274.0,4450.0,4355.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-26,4226.0,4407.0,4314.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-27,4200.0,4445.0,4312.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-28,4275.0,4454.0,4361.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-29,4113.0,4389.0,4256.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-04-30,4119.0,4241.0,4180.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-01,4014.0,4190.0,4126.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-02,4015.0,4168.0,4117.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-03,4087.0,4333.0,4185.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-04,3977.0,4200.0,4114.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-05,4026.0,4241.0,4167.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-07,4029.0,4199.0,4127.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-08,4116.0,4306.0,4237.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-09,3994.0,4193.0,4140.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-10,4091.0,4235.0,4161.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-11,3975.0,4211.0,4074.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-12,3925.0,4154.0,4046.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-13,3995.0,4191.0,4062.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-14,3953.0,4120.0,4028.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-15,4021.0,4191.0,4084.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-16,3997.0,4181.0,4061.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-17,3953.0,4195.0,4052.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-18,4003.0,4204.0,4105.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-19,4149.0,4342.0,4210.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-20,4159.0,4310.0,4253.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-21,4160.0,4333.0,4220.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-22,4158.0,4435.0,4296.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-23,4158.0,4379.0,4268.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-24,4248.0,4475.0,4335.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-25,3991.0,4240.0,4141.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-26,4091.0,4260.0,4159.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-27,4063.0,4313.0,4192.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-28,4155.0,4366.0,4230.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-29,4163.0,4374.0,4226.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-30,4094.0,4370.0,4231.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-05-31,4123.0,4343.0,4238.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-01,4243.0,4423.0,4298.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-02,4330.0,4529.0,4430.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-03,4368.0,4513.0,4435.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-04,4264.0,4476.0,4411.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-05,4307.0,4493.0,4384.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-06,4190.0,4448.0,4319.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-07,4266.0,4419.0,4340.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-08,4218.0,4416.0,4310.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-09,4255.0,4419.0,4324.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-10,4097.0,4359.0,4225.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-11,4201.0,4417.0,4283.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-12,4116.0,4343.0,4257.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-13,4309.0,4488.0,4388.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-14,4146.0,4391.0,4265.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-15,4096.0,4378.0,4231.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-16,4196.0,4403.0,4285.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-17,4128.0,4375.0,4226.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-18,4141.0,4303.0,4216.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-19,4244.0,4398.0,4296.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-20,4352.0,4640.0,4499.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-21,4473.0,4626.0,4539.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-22,4297.0,4529.0,4427.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-23,4258.0,4500.0,4365.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-24,4225.0,4440.0,4346.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-25,4283.0,4417.0,4362.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-26,4154.0,4348.0,4229.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-27,4090.0,4291.0,4217.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-28,4053.0,4179.0,4128.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-29,4118.0,4256.0,4192.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-06-30,4022.0,4234.0,4125.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-01,4067.0,4201.0,4147.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-02,3965.0,4188.0,4095.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-03,4068.0,4264.0,4163.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-04,4041.0,4209.0,4103.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-05,4077.0,4254.0,4160.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-06,4043.0,4259.0,4155.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-07,4163.0,4408.0,4287.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-08,4269.0,4499.0,4406.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-09,4337.0,4554.0,4428.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-10,4246.0,4438.0,4385.0,False
Maharashtra,Satara,Satara,Soybean,Yellow,FAQ,2026-07-11,4268.0,4519.0,4393.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2025-12-24,1263.0,1448.0,1347.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2025-12-25,1266.0,1448.0,1332.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2025-12-26,1166.0,1366.0,1228.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2025-12-27,985.0,1165.0,1076.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2025-12-28,897.0,1068.0,1012.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2025-12-29,1057.0,1332.0,1188.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2025-12-30,1159.0,1322.0,1224.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2025-12-31,1126.0,1344.0,1236.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-01,1021.0,1173.0,1084.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-02,926.0,1115.0,992.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-03,1050.0,1295.0,1187.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-04,1209.0,1424.0,1294.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-05,1114.0,1362.0,1221.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-06,1138.0,1308.0,1228.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-07,1128.0,1331.0,1221.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-08,1156.0,1358.0,1214.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-09,1127.0,1318.0,1260.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-10,1296.0,1507.0,1394.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-11,1360.0,1582.0,1438.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-12,1427.0,1627.0,1489.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-13,1421.0,1673.0,1529.0,False
Maharashtra,Kolhapur,Kolhapur,Tomato,Hybrid,FAQ,2026-01-14,1184.0,1399.0,1301.0,False
